Date,AAPL,AMZN,GOOGL,JNJ,JPM,MSFT,NVDA,TSLA,V,XOM
2019-06-13,-0.00020619050221515334,0.008074084887562893,0.011036977469119247,-0.006846125233427314,0.0024709768724449077,0.006312517210782298,0.0140904880264614,0.022221120858935794,-0.013054379300494579,0.008780310357530574
2019-06-14,-0.0072621969389756735,-0.00033686328637261287,-0.00431715922182363,-0.004406454468516174,0.0025561874576027765,0.000982386010385472,-0.024416764656377876,0.004721603986466594,0.0018305979409289908,-0.004418673095116454
2019-06-17,0.005966565111380495,0.008750215966301989,0.006987000269995658,-0.00463970577556716,-0.005463449111719809,0.003020446562444601,0.002696367704161373,0.04704074421740101,-0.0005892371260955986,0.00995283000373548
2019-06-18,0.023518359548480472,0.008133468756305495,0.010375895294139736,0.005665575437864945,0.013642087154395188,0.017387812505110345,0.054126927770982824,-0.0012886872369679558,-0.0016514736709384303,0.008656094811624104
2019-06-19,-0.0029223857884982385,0.0039024725343070887,-0.0006605782126268833,0.0015686935200187602,-0.007226092743168322,0.0039211526019293785,0.0015699075777786398,0.007519764691878983,0.008329295558021865,-0.005545199049307281
2019-06-20,0.008035382428275062,0.004924598579345574,0.007867839780657526,0.012531105053799507,0.0025476647504421024,0.009285984777280154,0.006400052833033687,-0.030075551830091918,0.017868776261567243,0.017126801255235913
2019-06-21,-0.0034090466233632766,-0.0035919036198248655,0.01093247265143038,-0.000843571737567439,-0.006806543586454716,0.00014547529528674552,-0.015184921044300248,0.010199478262568729,-0.0017268394030213186,0.014097594959471715
2019-06-24,-0.0010063487759055523,0.0013603018897809793,-0.007704220598197642,0.006826746940818973,-0.007127013388725456,0.005914273233360801,0.0059304750923270255,0.008023076459826362,0.002363916160970092,-0.009525074443250903
2019-06-25,-0.015157650638844444,-0.01861645619625707,-0.026076796686246073,0.008247952937933345,-0.00828291018088867,-0.03157226699831761,-0.0077296264744985965,-0.01734926938308201,-0.014782733028152029,-0.008836996615127712
2019-06-26,0.021629211842607354,0.010413885939478895,-0.006675406877982404,-0.016569305733792894,0.006681520649628903,0.003747420866625051,0.05135991251505101,-0.002229738728571129,-0.0012843574901967303,0.004326886737775926
2019-06-27,-0.0003002840153228936,0.0033985604479442877,-0.0034156947968556617,-0.008177852205240033,0.0033184619670501014,0.0016424401043764192,0.024927644702612772,0.016281291255971775,0.0009937090473393084,-0.01018283928597552
2019-06-28,-0.009111854130911867,-0.005592597818778633,0.00573087263317662,-0.01002212841513761,0.027195912135324463,-0.0014160796325114466,0.006126555928553934,0.002782256239630465,0.013549058323517826,0.010683344391522631
2019-07-01,0.01834071082668065,0.015082077541072714,0.015884805215170772,0.0005743834258400415,0.016815718936020296,0.012839733799057562,0.011812562756649436,0.016602537125377292,0.0022471017530834025,-0.0009137171233841723
2019-07-02,0.005854597897514413,0.006305337412949363,0.011454552157430298,0.004807683650235539,0.0010557151690027133,0.0066329273729857086,-0.02371028213076376,-0.011533195712382427,0.007703812010367628,-0.010971482050777692
2019-07-03,0.008286826339808373,0.0024246069203848197,0.009338498666292994,0.015068399072365235,-0.0015927986761963275,0.006443352112549983,0.0032048726933633365,0.0460921555160565,0.009071321779101194,0.009508506146975515
2019-07-05,-0.0008806907011619236,0.002016536782024403,0.008619709256835417,-0.011045668051494761,0.005938452403361438,-0.00291030139455406,-0.015483943001197153,-0.0076628280158580475,-0.00118727932710605,-0.004055374065962791
2019-07-08,-0.02061380645460964,0.004843221049465329,-0.014019839612764096,0.0028458168997300692,-0.005462707555843993,-0.0007294935180397477,-0.01884779893254107,-0.011840412851381266,-0.002660415693773288,0.004597468639233604
2019-07-09,0.006099323708218085,0.018429393240526393,0.006715590108413272,0.003120917695268899,0.004252486901031416,-0.0036504828359273933,0.000636030369809415,-0.0012156304463569745,0.008740227384921972,-0.0006540853323417917
2019-07-10,0.009888522460459903,0.014640624938845548,0.014782722829913109,-0.0014138857806176297,-0.0029112593936242437,0.010185991369626946,0.017481547204904135,0.038511763106394925,0.008890151956913783,0.014130664372241863
2019-07-11,-0.00728204827180734,-0.008099507325226352,0.0027784084384707697,-0.007790238410275707,0.009555735815115707,0.0039898621987495275,0.038860540450985415,-0.0013393830898483783,0.007975081943630391,0.0007743685689620694
2019-07-12,0.007682620380186078,0.0049624026209122984,0.0011013558261769862,-0.0414672455540126,0.010517284252358428,0.003612616868777785,0.007998670619419723,0.027158434061185455,-0.0022687017842650814,0.0007733158285989639
2019-07-15,0.009395045995937323,0.004967642414728024,0.004513957748761177,0.0030527543092693232,-0.012142511229490394,0.0,-0.002028963009060969,0.034356089485530594,0.0013310574763689687,-0.0070851176208641675
2019-07-16,-0.003459940388559679,-0.0054873776497271765,0.0025640630985266366,-0.016405521001154666,0.010711235506100536,-0.013102803941882568,-0.001135445788658207,-0.004418164415035952,-0.006977882992562523,-0.014919235022911037
2019-07-17,-0.0056234516832072146,-0.008891002112726198,-0.00582593131926068,-0.004830195703826146,-0.009815870553387618,-0.00590917260665591,0.015740550289334854,0.009826533897421275,-0.0008924488024488753,-0.005926496562343342
2019-07-18,0.011359811110843276,-0.007093314974038978,0.00043605762725817954,0.00159254955969379,0.0059653302530358054,0.0011011153102975513,0.0027691967452554422,-0.00517938756868408,0.007703016414092989,-0.008479324338883765
2019-07-19,-0.014927640007562415,-0.006764737761974726,-0.013676338765919449,-0.01332621863329353,-0.009854078813977374,0.001465949094395791,-0.0102240021179546,0.01830088813133579,-0.0071457159269542325,0.002004383236785534
2019-07-22,0.022854106869559576,0.010745666804249376,0.006769446891415232,-0.0128156638994803,0.006429307224237846,0.013248320372072575,0.01709792535147625,-0.009683129904604848,0.007420454838488633,0.0010668078979039208
2019-07-23,0.00781773685172693,0.004462067812825987,0.007759808957846337,0.0015547287512158725,0.01828997578329905,0.006212507996685934,0.025332793927835162,0.017561027246856264,0.0018273313494288068,0.003996350058304898
2019-07-24,-0.0008140014941591112,0.003168672237739978,-0.0072470701859312925,0.007295986358824669,0.0040392877853137055,0.010266374642262655,0.01707821528319098,0.018103499372800647,0.013432912483817061,-0.00013290371136109869
2019-07-25,-0.007907249260845406,-0.013489486526910066,-0.003325354455611773,0.010325076692746293,-0.009586657466404858,-0.003766224424342157,-0.029552981670565526,-0.13613708110635003,-0.009491038840240607,-0.005705815180194862
2019-07-26,0.0034779662139110545,-0.015589116785757695,0.0962022379584817,-0.00297443035711209,0.004407376244533356,0.008203189212073303,0.00974721734558237,-0.003408795800965758,0.0115645392150312,-0.001601593853185146
2019-07-29,0.009338497035758397,-0.015748424764873037,-0.002714408372926691,0.01751699571450427,-0.003183482021616224,-0.002193484582245664,-0.0014275881268509538,0.03389755018959728,-0.0026130742602500368,0.007084734437008189
2019-07-30,-0.004292173773571384,-0.007278612913047322,-0.01114466133258274,-0.007066584025544831,-0.0022442738048175093,-0.004821782553308229,0.003603433524444366,0.02752683338998274,-0.009169894462813133,0.0001329566428587281
2019-07-31,0.02040421059094144,-0.01672348135049362,-0.00798049523018085,-0.014082158796585698,0.0035468222049823694,-0.029070180757290065,-0.0383583681892824,-0.002683168467668695,-0.01944573988991094,-0.01313874572584206
2019-08-01,-0.021639172531743744,-0.006138892274227259,-0.005270081282640726,0.0005373288705281531,-0.026379237998548466,0.01313603167206323,-0.022522953872077034,-0.032117800120570084,0.006573040415337683,-0.025551562879777
2019-08-02,-0.021158178758114654,-0.01729077783786115,-0.012758020449574858,0.005986688939817686,-8.832805964420487e-05,-0.008402250562448255,-0.022616785872312972,0.002095391899579857,-0.009767340511126044,-0.009798613232473441
2019-08-05,-0.0523477739296373,-0.03187185710749196,-0.034748243537208845,-0.006942780051002018,-0.02975311001921266,-0.03425866540777123,-0.06452001708485189,-0.025689260005491543,-0.04824689760736833,-0.020487796950468762
2019-08-06,0.018930258604597627,0.01286026675758456,0.01414157990408893,0.004686563634935137,0.007848957619910335,0.0187582192277711,0.01034526177848405,0.010643000906475075,0.021437568495048076,0.009676111785258401
2019-08-07,0.010355172770887489,0.0031154615501278737,0.004124362159399375,-0.0042822653040215375,-0.021733138132295826,0.004380137640986437,0.010108220359241527,0.011570931609834023,0.016465928137475938,-0.006483100986386714
2019-08-08,0.022055927907214112,0.022019656560675394,0.02575029906353188,0.011289247138712266,0.016939622179090286,0.02668558907290519,0.028397131789252628,0.020906599400388748,0.026123403089901576,0.02666668187557497
2019-08-09,-0.008240143554486323,-0.013808825620453047,-0.014334444179775585,0.0027340407712324044,-0.0010922704278989448,-0.008495830989923459,-0.025780496856891655,-0.013806206102418894,-0.0047247531542941035,-0.0212764228833483
2019-08-12,-0.0025375268470135826,-0.0125360496687702,-0.012111997922238937,-0.0008333366140970133,-0.018771691480777508,-0.013942777491211533,-0.01770650794299733,-0.025530805242072074,-0.015135469544723223,-0.004859336435579897
2019-08-13,0.042348334015601674,0.022085030397553274,0.01892716065764488,0.011293835998686053,0.01541608566732533,0.020694481479506255,0.03037309971349922,0.02615610421639536,0.012872885335150075,0.012350824649061343
2019-08-14,-0.029764941535243783,-0.033645045853565536,-0.027140613598888974,-0.023684511226454985,-0.04152185654392704,-0.030115172371913634,-0.03832111750892475,-0.06544687260065951,-0.02855415118954141,-0.040289000976107214
2019-08-15,-0.004981580778503192,0.007464685662255555,0.00435471478517746,0.0021496193408219177,0.003816893068423033,-0.0022387228846429963,-0.008662489655927197,-0.018122136062087457,0.01737303821788294,-0.00591281281403222
2019-08-16,0.023594650863889344,0.009261785673171152,0.00845794667010713,0.006281712200320477,0.023954249449236187,0.01832713530068597,0.07252801778579054,0.01994065540164347,0.01111971004642065,0.015613351560770372
2019-08-19,0.018644178702174052,0.013137538159314621,0.018003590810863113,0.006775027904056818,0.009004867527529381,0.016749011782030143,0.07031821928665183,0.03132666502806747,0.008471917917382887,0.016837476111378313
2019-08-20,4.748252462771774e-05,-0.008116198419710674,-0.014086492962117614,-0.012476205069352875,-0.012696572336420298,-0.008308804783646595,-0.017039268529290275,-0.00427633574634001,-0.0027819832106823483,-0.006047918868722024
2019-08-21,0.010838423438665368,0.012301698764070057,0.006801562696742591,0.007121076625861589,0.00279548083333947,0.011147037171202578,0.02001553856963545,-0.022270402776456533,0.009484617162532682,0.009995856215123666
2019-08-22,-0.0008461500729093352,-0.010353490725939274,-5.0308927048936525e-05,-0.0019768403521012168,0.010315171840468595,-0.00727739780446135,0.0014599390832910064,0.00597746887764683,-0.00469783985620198,-0.002151357475664639
2019-08-23,-0.046220546093237114,-0.030498806969126657,-0.031841620044393726,-0.02696725781876641,-0.0248345220762467,-0.031862414976459585,-0.052717516825025124,-0.048390759958635954,-0.02698635305357433,-0.029897940208401086
2019-08-26,0.01899908604547651,0.011002318967479496,0.01525678153200305,0.00804528436186236,0.00801742573666564,0.015443546074338066,0.018530121073978778,0.017029312154725806,0.013467975983073366,0.005334037908476974
2019-08-27,-0.011283865122934778,-0.003979912470737479,-0.0003073076985258272,0.014397633430508705,-0.010573790233331937,0.0021409487955623696,-0.02206128291355247,-0.004279025860254748,0.004448600317674245,-0.00972740382821402
2019-08-28,0.006710697133927246,0.0013735967509673763,0.002502495882971578,-0.0074052959356407655,0.010024778067878382,-0.001326135829488928,-0.002598605775422702,0.007053461155446694,0.001625704554960361,0.007292759012306416
2019-08-29,0.016931726618588883,0.012554889043934425,0.01745689299058939,-0.0034191421076704698,0.02265905224807807,0.018884578519071438,0.03585186358349568,0.028387214669075345,0.013992330294449129,0.011081457248743432
2019-08-30,-0.0012919108280592395,-0.005659435682760394,-0.0031065569045659602,0.0009356547300856111,0.005859770032846656,-0.0018822902603294889,0.0030537796492056124,0.01759049641281729,-0.001932025851974939,0.0007309039464533651
2019-09-03,-0.01456343499553503,0.007628234940805445,-0.017622428360209663,0.0029605528065510534,-0.011833202321418268,-0.01320169412627581,-0.019938819680558217,-0.0026594540634046204,-0.0089591335796817,0.0011681572258144257
2019-09-04,0.01696644426478411,0.006022901313268436,0.010876025008217827,0.000932020801863942,0.01206704389752189,0.011687599531175596,0.02795872164080304,-0.01924359313509616,0.014341352439559252,0.010647775712520069
2019-09-05,0.019551610851023193,0.022270161635782326,0.025307154811834875,-0.0021727592475334623,0.022754325658034702,0.017583272548183038,0.06506285297185554,0.04032988367532808,0.01628438141548494,0.014143465528777543
2019-09-06,-9.373452500416324e-05,-0.003916990505865581,-0.004842401252250106,-0.002877652547306764,0.0021358245234404105,-0.006783370880659723,-0.006064460987341591,-0.009277824735237306,0.005467503721930944,0.009392545321074586
2019-09-09,0.004266988066661703,-0.0011780869502403535,-0.0008704110078618932,-0.009827644658324974,0.024775673693201883,-0.011358655839542764,0.01035530831472009,0.019081180789296548,-0.02255829012059829,0.007894722107517627
2019-09-10,0.011813124618318627,-0.005897299060526495,0.0003566852113718877,0.0204804799586058,0.012738197240390825,-0.010471068625632851,0.014847800171515102,0.016178436782244843,-0.028642356161836968,0.008113078399874851
2019-09-11,0.03179500299227689,0.0013402724765312346,0.01186045025624427,0.012504847958144438,0.0027382946535468022,0.00029384267005738707,0.006278017426542437,0.04907867630625118,-0.0077686273296528885,-0.0019425476766610217
2019-09-12,-0.0022363682962138753,0.011278173776551048,0.01227041820083552,-0.005641732776360264,0.0061437052788380075,0.010285007290884218,-0.0003252954099340899,-0.004977786258313466,0.0171444301653505,0.0006952011314256268
2019-09-13,-0.019453896481924637,-0.0022835833039022146,0.004097274372441673,0.002683581244832256,0.01967590969374533,-0.0014540623822736354,-0.012644772612865007,-0.0027249944407460314,-0.003988650094269186,0.009169341776438467
2019-09-16,0.005256948198705036,-0.01712575737502442,-0.0067740542538831106,-0.00948160535230802,-0.008899648555861783,-0.007209532318325329,-0.00950870680575977,-0.009747197346762881,-0.00654389365430208,0.015005445124862016
2019-09-17,0.003638161375594917,0.008136828085409498,-0.0014208527506583968,0.0010037284777120181,-0.004951019637020715,0.007775080564428105,0.004772285175099977,0.008154522822672039,0.001930709173129097,-0.007595179613140934
2019-09-18,0.00937918745693267,-0.0027928049815375555,0.002252240460046906,0.0057066518078667805,0.01003620035715258,0.008224562665155144,-0.00601970545461894,-0.005310523689140867,-0.00657430519913027,-0.004783461587285043
2019-09-19,-0.008124971179869545,0.002222836785043869,0.004948657668911283,-0.0023004869536863426,-0.0031731285153069333,0.018409136830721096,-0.016891026153084243,0.012772552981913154,0.0038222980657782735,-0.0067290615683978094
2019-09-20,-0.014617938536010344,-0.015009572450642827,-0.007192767849225068,0.011836154253916487,-0.004020592370939768,-0.01155443040162285,-0.02401932058778633,-0.024249895148037104,-0.010797771166535686,-0.003456439358192176
2019-09-23,0.004546952745414057,-0.004938252915601793,0.0039436374252113104,0.0006839024591973608,-0.00016848124774992979,-0.0021515785662055142,0.012450028605827335,0.002535231296753704,0.004883164436348064,0.0006937544263605488
2019-09-24,-0.004754987849159176,-0.024472096150627953,-0.01325026037907473,-0.0014422296148663971,-0.013038367127239492,-0.012648889118414108,-0.013212200843521371,-0.0747005313345035,-0.0024582810839033353,-0.013725204100313748
2019-09-25,0.015389529892424036,0.015342109540061655,0.022662177957066598,-0.00425719909516431,0.005710724150920887,0.014412533344292378,0.033038098926858606,0.02459568391983602,0.004585070649993694,0.002951738698934836
2019-09-26,-0.005157747596695295,-0.01611124135996367,-0.0029295370477472327,-0.016337103709324396,-0.008220525845866744,0.0012913428238974234,-0.004993622588223556,0.060603458159791845,0.0021107807445617244,-0.005325588170239315
2019-09-27,-0.004865883646281266,-0.008270849128875435,-0.013153092913218312,-0.001940190597387037,0.005895921503825452,-0.012971028236119064,-0.03146478900643479,-0.0017728055869207227,-0.009393673212283682,0.007185878802780321
2019-09-30,0.023535056161257062,0.006062217161457495,-0.003923572286036903,0.006065214807760011,-0.0002548352468753068,0.009438914899771778,0.013449005607277131,-0.005203793381044264,-0.011436781902558923,-0.012171181755221472
2019-10-01,0.0027683499412221035,-0.00014978297291068365,-0.012398202663010283,0.004714818167922852,-0.018183517609075772,-0.014097740023830019,-0.00040250435899558124,0.015859214917846032,0.01325491206375684,-0.023509370275183183
2019-10-02,-0.02506774052292371,-0.01291737598591125,-0.023283587174706688,0.015462666637102496,-0.019904563994561197,-0.01765557481895319,-0.00551702590461689,-0.006375418940066435,-0.025589185634755096,-0.026105671294604615
2019-10-03,0.008494641273131487,0.0065315416415505645,0.009771524629094364,-0.0061360389377794755,-0.0014241404745627406,0.012105814741058207,0.04779241277805468,-0.041541666813759925,0.017899947337164823,0.012360285035236007
2019-10-04,0.028031664400694378,0.008831925999802426,0.018101024902363205,0.018827520282000965,0.021659433954692053,0.01350139738215339,0.003640282451493615,-0.006866001099940178,0.017990424985428133,0.014563090843725535
2019-10-07,0.00022054615805533473,-0.00401799145160453,-0.0022379257127927987,-0.0037408047285955037,-0.0021808685779518555,-0.007240006698161605,0.012969037571042286,0.027178790132110553,-0.006137085919743601,-0.013774050550774186
2019-10-08,-0.011715114409541316,-0.01566961490022023,-0.014996873060731386,-0.0099129266078134,-0.022296019987760984,-0.010574721732624748,-0.03851797158344927,0.009801398882838708,-0.014179498340497254,-0.019406180991769162
2019-10-09,0.011720174762069213,0.009662859223618092,0.010309856066780254,-0.019872601373768672,0.007243673974472564,0.01894303871021208,0.0196355174646754,0.018662857531057897,0.014267452129911762,0.011094448354804332
2019-10-10,0.013478510620643425,-0.0010046756673366408,0.005879844754655084,-0.0012383536890416824,0.014028367198780867,0.006220935629089874,0.01283850663056052,0.0008587865860343324,0.0,0.012010630640737263
2019-10-11,0.026598238162925503,0.006778047269550891,0.0051593000439744685,0.017588738266701487,0.016898642105464434,0.004169887126045824,0.016171976296755597,0.012870745566869735,0.012465832328070636,0.010696066240690971
2019-10-14,-0.0014394019731061025,0.002604069615361304,0.0016944606044846378,-0.004644676711019646,0.002669123221157088,-0.0009303468533331527,0.002903487163218532,0.036588871936986234,0.0016944371563660798,0.002899368446203532
2019-10-15,-0.0023318638274071324,0.017823932579885904,0.020094102799729452,0.016217726632809182,0.03014146387177119,0.014474607027338049,0.05275273717808138,0.0036192563678525413,0.007837242192156424,0.0034691549897949425
2019-10-16,-0.004037026311590308,0.005686324313618707,0.0006118552555960388,0.017540074234587255,-0.0023338094450273683,-0.008193927907755083,-0.010999652478143163,0.007212409177860479,-0.0049235391381388105,-0.017141926264859553
2019-10-17,0.003882655601570306,0.005654258700535264,0.007884066880431195,0.00739790011992425,0.005598124174716945,-0.005127773974476613,0.0004120900814112982,0.008546610329575488,0.00039385960657201124,-0.0013191193434117787
2019-10-18,0.004802978793946977,-0.016766587598934568,-0.006696867554336294,-0.062201647743939215,0.0017448513624145345,-0.016322161318568562,-0.01955856939821643,-0.019162530722660276,-0.01253222971274004,-0.007778075997705969
2019-10-21,0.017342506498200683,0.01601690499181374,-0.00010447774617849959,0.0025059788071921663,0.024801133313080204,0.007423209555589061,0.02897782277135863,-0.01342671065408474,0.004097586373140061,0.016713479505698237
2019-10-22,-0.0022868114415480756,-0.011161118465189634,-0.002475383247288354,0.009217250163871649,0.010036306724566568,-0.014881160664256377,-0.0020405510749493816,0.00820521085401027,-0.031570673078824774,0.005091591889793579
2019-10-23,0.013419001133315511,-0.0020161792094772757,0.013237213909466083,0.005417982609823735,0.0026445772484480212,0.00637963541243991,-0.0026582874654778044,-0.0035214826899614415,0.0026923662449827024,0.00955289161969608
2019-10-24,0.0016449045489399516,0.010560886524610735,0.001176856110002511,-0.018475672288546074,-0.0007194172321376424,0.01967404476458756,0.009072840159777051,0.1766923235319593,0.028251150468760144,-0.009462497407510595
2019-10-25,0.012316167764129027,-0.010922221117825037,0.004121917230328842,0.006666578288757163,0.007998011906455549,0.005644834357636741,0.03901222685686312,0.09493463935290936,0.009593814408485501,0.002315974446679636
2019-10-28,0.010017204121067325,0.008942089145920873,0.019520592984131113,0.006466689834680572,0.00380874024496225,0.02458661864014533,0.01100049005820991,-0.0012799748887760698,0.011188844490623406,-0.008808641237195602
2019-10-29,-0.023128060799982086,-0.008086279290598686,-0.02197076242639695,-0.000464492045065823,-0.0006325106677592673,-0.009432282156430105,-0.018714650182460546,-0.03506152059118439,-0.012288706824827078,-0.0029139467901310168
2019-10-30,-0.00012322600350589408,0.009803069503577566,3.16811694669461e-05,0.028810373961365876,-0.00553654315229446,0.012462252824854803,0.00039411834111691135,-0.0038263988223681267,0.009119939540298327,-0.010519995259067771
2019-10-31,0.022609593543798878,-0.0018707552680410355,-0.001507148924324575,-0.006022101082847842,-0.006442420428651285,-0.008574695481240124,-0.009753796686914118,-0.0002857299073112385,-0.0021756086381962136,-0.0022151137363441986
2019-11-01,0.028380873131845563,0.008318962677863917,0.010684779428086433,-0.0063617651085352556,0.02305471493518696,0.0024410877809348808,0.00781030224095014,-0.005112447684490151,0.011573389097192521,0.030042901112322662
2019-11-04,0.00656704844460787,0.007379573116068405,0.013645219943158482,-0.007393118262363663,0.007981278302126915,0.005775486029843568,0.039044467975728026,0.013277626893232641,-0.010943414784067906,0.029741401292512126
2019-11-05,-0.0014369413923325247,-0.0016346467664720699,0.0014190309454793493,0.0014588838216977873,0.0021737783829893775,-0.0006227108137416559,-0.0042280920376108755,-0.0007874639488315571,-0.014417580531985386,0.019812898270335166
2019-11-06,0.0004277753292010189,-0.003296920048778351,-0.00033300448398554394,0.0041406130472829705,0.0015488968460806163,-0.0027690813744636333,-0.00944630402792157,0.029506271080336877,0.002268238465486183,-0.02189078758896712
2019-11-07,0.011541247647089747,-0.004215398090435696,0.012339164931319369,0.0035884653124189647,0.0054137894726606905,0.001388385238937584,0.003419701413165832,0.027435877533706687,0.009390500359523601,0.021261745697205292
2019-11-08,0.002736828730834695,-0.0012974492684962868,0.001576180020498752,0.01194558446022187,0.002922997198257171,0.011784356614043867,-0.002687885377739785,0.004768428440276917,0.0030264091464808907,-0.01899090378294299
2019-11-11,0.007919090031171194,-0.007968083918385438,-0.008189422082369058,-0.007669032138272525,-0.0035279409697129838,0.0010276790946752712,0.0019251452738777708,0.02358073903734903,0.003184948475334126,-0.006075929819444492
